description,category,brand,calories,protein,fat,carbs,calories_per_protein,calories_per_fat,calories_per_carb,label
"CHOCOLATE CHIP PREMIUM ICE CREAM, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Brigham's Inc.,-0.1850976223290922,-0.3735621021343157,0.2482436391491919,-0.3301543122363848,-0.2836941805460432,-0.3322198227452816,-0.1471307205394292,0
"CHOCOLATE CHIP PREMIUM ICE CREAM, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Smart & Final Iris Corporation,-0.2275741155521594,-0.4231434180192782,0.1200204461214312,-0.2875337787898374,-0.2836935508515102,-0.3322196857050033,-0.1471308348922103,0
"CHOCOLATE CHOCOLATE CHIP GELATO, CHOCOLATE CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Al Gelato Chicago LLC,-0.2027961611720369,-0.3807927107008728,0.2482436391491919,-0.2022927118967426,-0.2836941831230598,-0.3322198570053917,-0.1471309181188475,0
"COFFEE CHOCOLATE CHIP GELATO, COFFEE CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Conopco Inc.,-0.2240344077835704,-0.2020933846988206,0.0701558710550799,-0.2599557865597184,-0.2836963800941939,-0.3322195755909575,-0.1471308687866223,0
"COFFEE ICE CREAM WITH CHOCOLATY CHIPS, MOCHA CHIP",Ice Cream & Frozen Yogurt,"Hy-Vee, Inc.",-0.3160668097668827,-0.2682018058787705,-0.0723143434202097,-0.2825195983843613,-0.2836963146698287,-0.3322194624436913,-0.1471309377115325,0
"COOL MINT CHIP MILKSHAKE, COOL MINT CHIP",Milk,Rich Products Corporation,-0.6487993400142422,-0.4541317404473797,-0.5203831679449957,-0.5006364460225745,-0.283696644755424,-0.3322187367877485,-0.1471310673389288,2
"DRE'S, ICE CREAM, MINT CHIP, MINT CHIP",Ice Cream & Frozen Yogurt,Pacific Island Secialties,-0.0859858048086021,-0.3673644376486954,0.4619489608621264,-0.2975621396007897,-0.2836935890812042,-0.3322199454075369,-0.1471306636310176,0
"GREEN MINT CHIP ICE CREAM, MINT CHIP",Ice Cream & Frozen Yogurt,Jeni's Splendid Ice Creams ,-0.1001446358829578,-0.2413452597744159,0.4334549179670683,-0.2875337787898374,-0.2836954032336603,-0.3322199329899519,-0.1471306959535472,0
"HAZELNUT CHOCOLATE CHIP GELATO, HAZELNUT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Kyo Footwear L.P.,-0.1355417135688472,-0.2454770360981627,0.2482436391491919,-0.2123210727076949,-0.283695548645644,-0.3322197268169731,-0.1471308407478262,0
"JAVA CHIP LIGHT ICE CREAM, JAVA CHIP",Ice Cream & Frozen Yogurt,"Boardwalk Frozen Treats, LLC",-0.4859727826591514,0.0199895927025737,-0.2482650582971924,-0.3577323044665038,-0.2836984975922155,-0.3322194477031025,-0.1471310388419578,0
"MINT CHIP FINE ICE CREAMS, MINT CHIP",Ice Cream & Frozen Yogurt,McConnell's Ice Cream Inc.,-0.2063358689406258,-0.2682018058787705,0.2553671498729564,-0.3602393946692418,-0.2836957043565594,-0.3322198748028445,-0.147130692545291,0
"MINT CHIP FRENCH ICE CREAM, MINT CHIP",Ice Cream & Frozen Yogurt,Van Leeuwen Ice Cream LLC,-0.1532402524117918,-0.3115854572781126,0.4120843857957751,-0.455508822373289,-0.2836948952005129,-0.3322199947854066,-0.1471304041585394,0
"MINT CHIP FROZEN DESSERT BARS, MINT CHIP",Ice Cream & Frozen Yogurt,"Beyond Better Foods, LLC",-0.6735772943943648,-0.3529032205155814,-0.5709600940837235,-0.2724912375734089,-0.2836978187979992,-0.3322184043829413,-0.1471313311017179,0
"MINT CHIP GREEK FROZEN YOGURT, MINT CHIP",Ice Cream & Frozen Yogurt,"Beyond Better Foods, LLC",-0.5390683991879853,0.0891968461253338,-0.4819162100366675,-0.2549416061542423,-0.2836988364257533,-0.3322183940011107,-0.1471312024548011,0
"MINT CHIP ICE CREAM BARS, MINT CHIP",Ice Cream & Frozen Yogurt,"UpStar Nutrition, LLC",-0.2275741155521594,-0.332244338896847,0.867989072116702,-0.5382427990636458,-0.283695090107616,-0.3322205010952146,-0.1471302559814756,0
"MINT CHIP ICE CREAM SANDWICHES, MINT CHIP",Ice Cream & Frozen Yogurt,Aldi Inc.,-0.1178431747259025,-0.3952539278339868,-0.2382921432839221,0.2088700813523031,-0.2836932763503595,-0.332218195201707,-0.1471311674078594,0
"MINT CHIP LIGHT ICE CREAM, MINT CHIP",Ice Cream & Frozen Yogurt,"Boardwalk Frozen Treats, LLC",-0.454115412741851,0.0199895927025737,-0.2482650582971924,-0.335168492641861,-0.283698387118808,-0.3322193344350451,-0.1471310283430222,0
"MINT CHIP LIGHT ICE CREAM, MINT CHIP",Ice Cream & Frozen Yogurt,Eden Creamery LLC,-0.6204816778655308,-0.0161634501302114,-0.5481648597676771,-0.3777890260884085,-0.2836988855358488,-0.3322182669762168,-0.1471311832726738,0
"MINT CHIP ORGANIC ICE CREAM, MINT CHIP",Ice Cream & Frozen Yogurt,"Whole Foods Market, Inc.",-0.2275741155521594,-0.3146842895209228,0.1200204461214312,-0.3126046808172182,-0.283695312590202,-0.3322196857050033,-0.147130797841915,0
"MINT CHIP PREMIUM ICE CREAM, MINT CHIP",Ice Cream & Frozen Yogurt,"Schoep's Ice Cream Co., Inc.",-0.2346535310893372,-0.4386375792333289,0.1485144890164892,-0.2950550493980517,-0.2836932587372412,-0.3322197544223599,-0.1471308318887847,0
"MINT CHOCOLATE CHIP GELATO, MINT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Wakefern Food Corporation,-0.3408447641470052,-0.3560020527583915,-0.0366967898013873,-0.2073068923022187,-0.2836955292079255,-0.3322196197318363,-0.1471310463665534,0
"MMMINT CHIP! DAIRY-FREE DESSERT, MINT CHIP",Ice Cream & Frozen Yogurt,"Kokus, Inc. ",-0.6204816778655308,-0.5677555893504187,0.0202912959887284,-0.2900408689925755,-0.2836937257852107,-0.3322204317826399,-0.1471312613641695,0
"CHIPS & DOUGH COOKIE DOUGH FLAVORED ICE CREAM WITH CHOCOLATE CHIPS AND CHOCOLATE CHIP COOKIE DOUGH PIECES, CHIPS & DOUGH",Ice Cream & Frozen Yogurt,Harris-Teeter Inc.,-0.1497005446432029,-0.2289499308031752,0.2268731069778985,-0.5633137010910266,-0.2836957813733725,-0.3322197183204897,-0.1471300084649527,0
"MINT CHOCOLATE CHIP ICE CREAM SANDWICHES WITH CHOCOLATE-FLAVORED CHIPS BETWEEN CHOCOLATE CHIP COOKIES, MINT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Unknown,0.0272848437862436,-0.3146842895209228,0.1983790640828405,0.1311502850674226,-0.2836937421209632,-0.3322193091252892,-0.1471310279528498,0
"CHOCOLATE CHIP CREAMY VANILLA PREMIUM ICE CREAM WITH DELICIOUS CHOCOLATEY CHIPS, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Smart & Final Iris Corporation,-0.2665109010066376,-0.3146842895209228,0.1200204461214312,-0.3376755828445991,-0.2836955525230023,-0.3322197711268705,-0.1471308036953653,0
"BLACK RASPBERRY CHIP BLACK RASPBERRY ICE CREAM WITH CHOCOLATY CHIPS, BLACK RASPBERRY CHIP",Ice Cream & Frozen Yogurt,Royal Ice Cream Company,-0.298368270923938,-0.5181742734654562,-0.1371382910064665,-0.1120374645981715,-0.283691451872855,-0.3322192174125772,-0.1471310921859765,0
"CHOCOLATE CHIP FLAVORED VANILLA FROZEN DAIRY DESSERT WITH CHOCOLATE FLAVORED CHIPS, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,"Wells Enterprises, Inc.",-0.4364168738989064,-0.4964824477657851,-0.3266236762586018,-0.24491324534329,-0.2836937163385666,-0.3322189249332883,-0.1471311054686929,0
"CHOCOLATE CHIP VANILLA FLAVOR AND CHOCOLATE FLAVORED CHIPS FROZEN DAIRY DESSERT, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Good Humor-Breyers Ice Cream,-0.3443844719155941,-0.3890562633483665,-0.2682108883237329,-0.1621792686529332,-0.283695090109791,-0.3322188536751806,-0.1471310911070154,0
"CHOCOLATE CHIP VANILLA FLAVORED ICE CREAM SPRINKLED WITH CHOCOLATE FLAVORED CHIPS, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,"Hy-Vee, Inc.",-0.3266859330726495,-0.4324399147477087,-0.0865613648677387,-0.2925479591953135,-0.2836941835512271,-0.3322194527366994,-0.1471309366130256,0
"CHOCOLATE CHIP VELVETY VANILLA ICE CREAM WITH SEMI-SWEET CHOCOLATE CHIPS, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,"Big Y Foods, Inc.",-0.3302256408412384,-0.4014515923196071,-0.0509438112489163,-0.3276472220336468,-0.2836947841913131,-0.3322195566280538,-0.1471308934160316,0
"DEAN'S, PREMIUM ICE CREAM, CHOCOLATE CHIP COOKIE DOUGH, CHOCOLATE CHIP, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Dean Foods Company,-0.2594314854694598,-0.4272751943430251,-0.0723143434202097,-0.1671934490584093,-0.2836937257676981,-0.3322193071312341,-0.1471310085654942,0
"JAVA CHIP COFFEE ICE CREAM WITH CHOCOLATE FLAVORED CHIPS ICE CREAM, JAVA CHIP",Ice Cream & Frozen Yogurt,Price Chopper Supermarkets,-0.2311138233207483,-0.3931880396721133,0.0487853388837864,-0.1972785314912663,-0.2836941725450086,-0.3322195449920098,-0.1471309509351625,0
"MINT CHIP COOL MINT ICE CREAM WITH RICH CHOCOLATE FLAVORED CHIPS, MINT CHIP",Ice Cream & Frozen Yogurt,"Wal-Mart Stores, Inc.",-0.3125271019982937,-0.3931880396721133,-0.0295732790776228,-0.2850266885870993,-0.2836947860332139,-0.3322195630901539,-0.1471309307119768,0
"MINT CHOCOLATE CHIP CREAMY MINT ICE CREAM WITH CHOCOLATE CHIPS, MINT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Kemps LLC ,-0.2098755767092147,-0.4159128094527212,0.219749596254134,-0.3000692298035278,-0.2836935618175333,-0.3322198256424755,-0.1471307970548911,0
"MINT CHOCOLATE CHIP MINT ICE CREAM WITH CHOCOLATE FLAVORED CHIPS, MINT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,HP Hood LLC,-0.2735903165438155,-0.3931880396721133,0.0487853388837864,-0.2549416061542423,-0.2836944926258113,-0.3322196456344947,-0.1471309267828453,0
"MINT CHOCOLATE CHIP MINT ICE CREAM WITH CHOCOLATE FLAVORED CHIPS, MINT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Good Humor-Breyers Ice Cream,-0.2735903165438155,-0.3931880396721133,0.0487853388837864,-0.2850266885870993,-0.2836944926258113,-0.3322196456344947,-0.1471308884211534,0
"CHOCOLATE CHIP FROZEN DAIRY DESSERT COOKIE, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Dreyer's Grand Ice Cream Inc.,-0.3373050563784163,-0.6256004578828749,-0.2617997286723449,-0.064402750746148,-0.2836841597656966,-0.3322188577228609,-0.1471311602324467,0
"MINT CHOCOLATE CHIP ICE CREAM, MINT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Harris-Teeter Inc.,-0.1921770378662701,-0.3931880396721133,0.2909847034917788,-0.3702677554801942,-0.283693879137606,-0.3322199010910023,-0.1471306560333959,0
"MINT CHOCOLATE CHIP ICE CREAM, MINT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,VAN LEEUWEN,-0.0187313572054124,-0.4262422502620884,0.9178536471830532,-0.4730584537924556,-0.2836917462177988,-0.3322202803879112,-0.147130148083952,0
"CHOCOLATE CHOCOLATE CHIP ICE CREAM, CHOCOLATE CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Turkey Hill Dairy Inc.,-0.2098755767092147,-0.3053877927924924,0.1413909782927247,-0.1922643510857902,-0.2836953164300906,-0.3322196882372421,-0.1471309361692342,0
"MINT CHOCOLATE CHIP ICE CREAM, MINT CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Turkey Hill Dairy Inc.,-0.2098755767092147,-0.3053877927924924,0.1413909782927247,-0.2724912375734089,-0.2836953164300906,-0.3322196882372421,-0.1471308369234694,0
"CHOCOLATE CHIP COOKIE DOUGH VANILLA FROZEN DAIRY DESSERT WITH CHOCOLATE CHIP COOKIE DOUGH AND CHOCOLATY CHIPS, CHOCOLATE CHIP COOKIE DOUGH",Ice Cream & Frozen Yogurt,Royal Ice Cream Company,-0.3691624262957166,-0.358067940920265,-0.3073901973044377,-0.1245729156118619,-0.2836956964839854,-0.3322187538317445,-0.1471311436447477,0
"CHOCOLATE CHIP COOKIE DOUGH VANILLA ICE CREAM WITH CHOCOLATE CHIP COOKIE DOUGH CHUNKS AND CHOCOLATE CHIPS, CHOCOLATE CHIP COOKIE DOUGH",Ice Cream & Frozen Yogurt,Rafael Padilla & Cia S. En C.,-0.2594314854694598,-0.4045504245624173,-0.0580673219726808,-0.1396154568282905,-0.283694180547651,-0.332219347900717,-0.1471310345166747,0
"DARK CHOCOLATE CHIPS ICE CREAM, DARK CHOCOLATE CHIPS",Ice Cream & Frozen Yogurt,Turkey Hill Dairy Inc.,-0.2098755767092147,-0.3053877927924924,0.1413909782927247,-0.2724912375734089,-0.2836953164300906,-0.3322196882372421,-0.1471308369234694,0
"ALL NATURAL CHOCOLATE CHIP ICE CREAM, CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Turkey Hill Dairy Inc.,-0.2098755767092147,-0.3053877927924924,0.1413909782927247,-0.2724912375734089,-0.2836953164300906,-0.3322196882372421,-0.1471308369234694,0
"SWEET ACTION, ICE CREAM, MINT CHIP, MINT CHIP",Ice Cream & Frozen Yogurt,Peoples-Zebra Records,-0.2842094398495823,-0.5026801122514055,0.1627615104640181,-0.4680442733869794,-0.2836918776225222,-0.3322198839762094,-0.1471305655550252,0
"RASPBERRY CHOCOLATE CHIP ICE CREAM, RASPBERRY CHOCOLATE CHIP",Ice Cream & Frozen Yogurt,Turkey Hill Dairy Inc.,-0.2877491476181713,-0.3053877927924924,-0.0082027469063294,-0.3000692298035278,-0.2836957861577095,-0.3322195513001951,-0.1471308836266936,0
"MIGHTY MINT CHIP ICE CREAM, MIGHTY MINT CHIP",Ice Cream & Frozen Yogurt,"Sweet Action, LLC",-0.1992564534034479,-0.332244338896847,0.2411201284254274,-0.397845747710313,-0.2836949081949477,-0.3322198389737621,-0.1471306090455025,0
"SWEET ACTION, ICE CREAM, RASPBERRY CHIP, RASPBERRY CHIP",Ice Cream & Frozen Yogurt,Peoples-Zebra Records,-0.3266859330726495,-0.5026801122514055,0.0772793817788443,-0.4078741085212655,-0.2836923420795834,-0.3322198265698755,-0.1471307577041515,0
"GELATO, CAPPUCCINO CHIP",Ice Cream & Frozen Yogurt,"Frozen Cookery, LLC",-0.4753536593533846,-0.4355387469905188,-0.3430077509232601,-0.3376755828445991,-0.2836953932996916,-0.3322190034411914,-0.147131050375808,0
"COOKIES & COOKIE DOUGH ICE CREAM, COOKIES & COOKIE DOUGH",Ice Cream & Frozen Yogurt,"Mozian & Associates, Inc.",-0.1072240514201357,-0.3921550955911767,0.3123552356630722,-0.2098139825049568,-0.283693260345855,-0.3322197763037345,-0.1471308163245763,0
"COOKIE & COOKIE BUTTER ICE CREAM BARS, COOKIE & COOKIE BUTTER",Ice Cream & Frozen Yogurt,Corona - Lotus N.V.,0.46974831485986,-0.4541317404473797,1.266905672647513,0.0835155712153988,-0.2836864524960195,-0.3322200017075711,-0.1471306863805536,0
"COOKIE & COOKIE BUTTER ICE CREAM BARS, COOKIE & COOKIE BUTTER",Ice Cream & Frozen Yogurt,Corona - Lotus N.V.,0.420192406099615,-0.4541317404473797,1.16717652251481,0.0835155712153988,-0.2836869040518158,-0.3322199769153072,-0.1471307208125256,0
"COOKIE BUTTER COOKIE FLAVORED ICE CREAM WITH A COOKIE BUTTER SWIRL AND COOKIE PIECES, COOKIE BUTTER",Ice Cream & Frozen Yogurt,"Safeway, Inc.",-0.1921770378662701,-0.3931880396721133,0.1271439568451957,-0.1697005392611475,-0.283693879137606,-0.3322196223237945,-0.1471309440115611,0
"MINI COOKIE & COOKIE BUTTER ICE CREAM BARS, MINI COOKIE & COOKIE BUTTER",Ice Cream & Frozen Yogurt,Corona - Lotus N.V.,0.4626688993226822,-0.5212731057082663,1.174300033238575,0.0408950377688515,-0.2836823143439159,-0.3322199380185677,-0.147130644784177,0
"CARAMEL COOKIE GELATO, CARAMEL COOKIE",Ice Cream & Frozen Yogurt,"Rouse's Enterprises, Inc.",-0.3337653486098274,-0.5388331550841906,-0.2005375364479704,-0.187250170680314,-0.2836909970964557,-0.3322191032840871,-0.1471310587377983,0
"CONFETTI COOKIE GELATO LAYERS, COOKIE",Ice Cream & Frozen Yogurt,Conopco Inc.,-0.1178431747259025,-0.3591008850012017,0.0274148067124929,-0.0493602095297194,-0.283693956802566,-0.3322192207225192,-0.1471309951390716,0
"COOKIES & CREAM GELATO, COOKIES & CREAM",Ice Cream & Frozen Yogurt,BABBO'S LP,-0.4399565816674953,-0.4066163127242907,-0.3159384101729551,-0.2624628767624566,-0.2836955559842619,-0.3322189924825515,-0.1471310921860215,0
"COOKIES & CREAM SUNDAE, COOKIES & CREAM",Ice Cream & Frozen Yogurt,Friendly Ice Cream Corp.,-0.1001446358829578,-0.3518702764346447,-0.0295732790776228,0.0383879475661134,-0.2836939585256978,-0.3322190113221871,-0.1471310510189287,0
"MILK & COOKIES MILKSHAKE, MILK & COOKIES",Ice Cream & Frozen Yogurt,Rich Products Corporation,-0.5886243079482304,-0.4541317404473797,-0.5203831679449957,-0.4103811987240035,-0.2836960964376712,-0.3322183416196455,-0.1471311048678704,0
"COOKIE MONSTER CHOCOLATE CHIP COOKIE, COOKIES AND CREAM ICE CREAM SANDWICHES, COOKIE MONSTER",Ice Cream & Frozen Yogurt,Nightingale Inc. ,0.1511746156868562,-0.332244338896847,0.3479727892818946,0.1963346303386126,-0.2836926570256778,-0.332219371127159,-0.1471309925058487,0
"COOKIES & CREAM COOKIE FLAVORED PREMIUM MOCHI ICE CREAM WITH COOKIE PIECES, COOKIES & CREAM",Ice Cream & Frozen Yogurt,The Mochi Ice Cream Company,-0.2134152844778037,-0.5047460004132789,-0.3444324530680129,0.1687566381084939,-0.2836910224637317,-0.3322178847057325,-0.1471312072114161,0
"COOKIES & CREAM ORGANIC VANILLA ICE CREAM WITH COOKIES, COOKIES & CREAM",Ice Cream & Frozen Yogurt,Boulder Organics LLC ,-0.1143034669573136,-0.3446396678680876,0.3337257678343657,-0.2574486963569804,-0.2836941711678259,-0.3322198212502128,-0.1471307577040471,0
"COOKIES & CREAM ORGANIC VANILLA ICE CREAM WITH COOKIES, COOKIES & CREAM",Ice Cream & Frozen Yogurt,Three Twins Organic Inc. ,-0.1143034669573136,-0.3446396678680876,0.3337257678343657,-0.2574486963569804,-0.2836941711678259,-0.3322198212502128,-0.1471307577040471,0
"COOKIES & CREAM ORGANIC VANILLA ICE CREAM WITH COOKIES, COOKIES & CREAM",Ice Cream & Frozen Yogurt,Three Twins Organic Inc. ,-0.9921509935673686,-0.3973198159958602,0.1983790640828405,-0.3201259514254325,-0.283699899727724,-0.3322213771217923,-0.1471316636491505,0
"COOKIE CRUMBLES & CREAM WITH ANNIE'S ORGANIC COOKIES, COOKIE CRUMBLES & CREAM",Ice Cream & Frozen Yogurt,Whidbey Island Ice Cream LLC,-0.1178431747259025,-0.2206863781556815,0.2411201284254274,-0.2373919747350757,-0.2836956952869454,-0.3322196803404369,-0.1471307899576557,0
"CHOCOLATE COOKIE SWIRL & COOKIE CRUMB FROZEN DESSERT WITH DOUBLE CHOCOLATE COOKIES SANDWICH, COOKIES & CREAM",Ice Cream & Frozen Yogurt,Coolhaus,-0.0045725261310567,-0.4324399147477087,0.1485144890164892,0.0935439320263513,-0.2836914518615299,-0.3322192641823984,-0.1471310231787244,0
"CHOCOLATE COOKIES & CREAM CHOCOLATE SANDWICH COOKIE CHUNKS IN CHOCOLATE-COOKIE CREAM, CHOCOLATE COOKIES & CREAM",Ice Cream & Frozen Yogurt,OFW Brands LLC,-0.3266859330726495,-0.4035174804814805,0.1983790640828405,3.52324332937205,-0.2836947218886347,-0.3322200271796305,-0.1471316416383913,0
"COOKIE MONSTER COOKIES & CREAM ICE CREAM, CHOCOLATE CHIP COOKIE ICE CREAM SANDWICHES, COOKIE",Ice Cream & Frozen Yogurt,Green Fresh Florals + Plants,0.1511746156868562,-0.332244338896847,0.2981082142155433,0.1963346303386126,-0.2836926570256778,-0.3322192758253828,-0.1471309925058487,0
"COOKIES & CREAM ICE CREAM, COOKIES & CREAM",Ice Cream & Frozen Yogurt,Rebel Creamery LLC,-0.2311138233207483,-0.3931880396721133,0.6115426860611805,-0.4279308301431702,-0.2836941725450086,-0.3322203212296838,-0.1471305855443524,0
COOKIE DOUGH,Ice Cream & Frozen Yogurt,Batterlicious Cookie Dough Company ,0.211349647752868,-0.3281125625731002,-0.1221789184865611,0.6802030394670627,-0.2836923524118114,-0.3322177712104507,-0.1471311957406896,0
"COOKIE MONSTAH ICE CREAM, COOKIE MONSTAH",Ice Cream & Frozen Yogurt,Roche Bros Supermarkets Inc.,-0.1107637591887246,-0.3539361645965181,0.3978373643482459,-0.1972785314912663,-0.28369399575263,-0.3322199046150013,-0.1471308356744794,0
"COOKIE DOUGH VANILLA HOMEMADE CUSTARD WITH COOKIE DOUGH PIECES, COOKIE DOUGH",Ice Cream & Frozen Yogurt,"Glens Frozen Custard, Inc",-0.0116519416682346,-0.1235896345476301,0.4477019394145975,0.0283595867551611,-0.2836959996671424,-0.3322198060503997,-0.1471309786700321,0
"COOKIES & CREAM LAYERED SUNDAE, COOKIES & CREAM",Ice Cream & Frozen Yogurt,Turkey Hill Dairy Inc.,-0.0824460970400132,-0.358067940920265,0.0060442745411995,0.0935439320263513,-0.2836937318274954,-0.3322190739176215,-0.1471310767607947,0
"DOUBLE CHOCOLATE COOKIES + CHOCOLATE COOKIE CRUMB ICE CREAM WITH CHOCOLATE COOKIE CHUNKS SANDWICH, COOKIES & CREAM",Ice Cream & Frozen Yogurt,Coolhaus,0.1299363690753226,-0.2413452597744159,0.3337257678343657,0.1612353675002795,-0.2836941917245652,-0.3322193828453639,-0.1471309817078104,0
"VANILLA ICE CREAM WITH COOKIE BUTTER SWIRL AND COOKIE PIECES, COOKIE BUTTER",Ice Cream & Frozen Yogurt,Walgreens Co.,-0.2594314854694598,-0.4272751943430251,0.0345383174362575,-0.24491324534329,-0.2836937257676981,-0.3322195805851094,-0.1471309243412698,0
COOKIE SANDWICHES,Ice Cream & Frozen Yogurt,Target Stores,0.0662216292407218,-0.3146842895209228,0.2696141713204854,0.2088700813523031,-0.2836935021881629,-0.3322193788132882,-0.1471310534794849,0
COOKIES & CREAM,Milk,"Perrydell Farm Dairy, Inc.",-0.9001185915840564,-0.4014515923196071,-0.6934844785324726,-0.824552500216335,-0.2836991817776285,-0.3322190293706604,-0.1471306656869783,2
"COOKIE JAR ICE CREAM, COOKIE JAR",Ice Cream & Frozen Yogurt,Harris-Teeter Inc.,-0.1921770378662701,-0.3931880396721133,0.1271439568451957,-0.1972785314912663,-0.283693879137606,-0.3322196223237945,-0.1471309136449415,0
"COOKIES & CREAM ICE CREAM, COOKIES & CREAM",Ice Cream & Frozen Yogurt,"Whole Foods Market, Inc.",-0.2275741155521594,-0.2072581051035042,0.0487853388837864,-0.2599557865597184,-0.2836963575581312,-0.3322195366051361,-0.1471308724893747,0
"COOKIES & CREAM ICE CREAM, COOKIES & CREAM",Ice Cream & Frozen Yogurt,"Oregon Ice Cream, LLC",-0.1709387912547365,-0.4014515923196071,0.1841320426353116,-0.2424061551405519,-0.2836935550522808,-0.332219685704917,-0.1471308371134289,0
"COOKIES AND CREAM ICE CREAM, COOKIES AND CREAM",Ice Cream & Frozen Yogurt,Bliss Micro Creamery,-0.3019079786925269,-0.3146842895209228,-0.0224497683538583,-0.2599557865597184,-0.2836957706437299,-0.3322195530143758,-0.1471309502471763,0
"COOKIE MONSTER ICE CREAM, COOKIE MONSTER",Ice Cream & Frozen Yogurt,Nightingale Inc. ,0.1511746156868562,-0.332244338896847,0.2981082142155433,0.1963346303386126,-0.2836926570256778,-0.3322192758253828,-0.1471309925058487,0
"CADO COOKIES & CREAM, AVOCADO; COOKIES & CREAM",Ice Cream & Frozen Yogurt,"Dowd International, Inc",-0.2735903165438155,-0.7454219712715342,0.1057734246739023,-0.6385264071731691,1.781013399248488,-0.3322197601499178,-0.1471298629656545,0
"COOKIE BROWNIE DESSERT PIZZA, COOKIE BROWNIE",Pizza,Palermo Villa Inc.,0.0025068894061211,-0.2206863781556815,0.0060442745411995,0.2088700813523031,-0.2836950865237555,-0.3322188624838382,-0.1471310929162299,1
